Id_solucion,Solute_Mol_Mass,Num_Cations,Num_Anions,Cation,Anion,Temperature_C,Solvent_Mol_Mass,Molal,Molal_Activity_Coefficient,Osmotic_Coefficient,Solvent_Activity,T_Comportamiento
93,132.06,2,1,NH4,HPO4,25,18.01528,0.007,0.7285,0.8983,0.999660058,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.008,0.7139,0.892,0.999614074,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.009,0.7006,0.8863,0.999569093,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.01,0.6884,0.8809,0.999524113,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.02,0.6002,0.84,0.999092412,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.03,0.5435,0.8114,0.998684866,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.04,0.5018,0.7889,0.998296453,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.05,0.4689,0.7704,0.997920166,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.06,0.442,0.7545,0.997555991,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.07,0.4192,0.7405,0.997202919,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.08,0.3996,0.7281,0.99685695,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.09,0.3825,0.7169,0.996519073,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.1,0.3673,0.7068,0.996187287,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.2,0.2729,0.637,0.993138647,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.3,0.2241,0.5954,0.99039245,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.4,0.1929,0.5664,0.987829665,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.5,0.1709,0.5445,0.985393722,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.6,0.1544,0.5272,0.983049307,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.7,0.1413,0.513,0.980779123,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.8,0.1308,0.5011,0.978567022,6
93,132.06,2,1,NH4,HPO4,25,18.01528,0.9,0.122,0.4909,0.976404824,6
93,132.06,2,1,NH4,HPO4,25,18.01528,1,0.1145,0.482,0.974286374,6
93,132.06,2,1,NH4,HPO4,25,18.01528,1.25,0.1,0.4639,0.969146007,6
93,132.06,2,1,NH4,HPO4,25,18.01528,1.5,0.0893,0.4497,0.964199554,6
93,132.06,2,1,NH4,HPO4,25,18.01528,1.75,0.081,0.4381,0.959410736,6
93,132.06,2,1,NH4,HPO4,25,18.01528,2,0.0744,0.4283,0.954759312,6
93,132.06,2,1,NH4,HPO4,25,18.01528,2.25,0.0689,0.4196,0.950254914,6
93,132.06,2,1,NH4,HPO4,25,18.01528,2.5,0.0643,0.4119,0.945866349,6
93,132.06,2,1,NH4,HPO4,25,18.01528,2.75,0.0603,0.4048,0.941610097,6
93,132.06,2,1,NH4,HPO4,25,18.01528,3,0.0569,0.3982,0.937477051,6
93,132.06,2,1,NH4,HPO4,25,18.01528,3.107,0.0555,0.3955,0.935744322,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.001,0.8837,0.9596,0.999948001,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.002,0.842,0.9443,0.999898005,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.003,0.8122,0.9331,0.999849011,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.004,0.7885,0.924,0.99980002,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.005,0.7685,0.9162,0.999752031,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.006,0.7512,0.9093,0.999705044,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.007,0.7359,0.9031,0.999658058,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.008,0.7221,0.8975,0.999612075,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.009,0.7095,0.8923,0.999566094,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.01,0.698,0.8875,0.999520115,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.02,0.6156,0.8518,0.999079424,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.03,0.5631,0.8276,0.9986589,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.04,0.5246,0.809,0.998252529,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.05,0.4942,0.7937,0.997857299,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.06,0.4693,0.7807,0.997471203,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.07,0.4482,0.7694,0.997093233,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.08,0.4299,0.7593,0.996722383,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.09,0.4139,0.7501,0.99635765,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.1,0.3996,0.7417,0.995999025,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.2,0.3081,0.6812,0.99266404,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.3,0.2577,0.6398,0.989679624,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.4,0.2238,0.6071,0.986961744,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.5,0.1989,0.5799,0.984451151,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.6,0.1796,0.5567,0.982109961,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.7,0.1642,0.5367,0.979900738,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.8,0.1515,0.5195,0.97778937,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,0.9,0.141,0.5047,0.975749876,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,1,0.132,0.4919,0.97376527,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,1.25,0.1146,0.467,0.968943477,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,1.5,0.102,0.4494,0.964223659,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,1.75,0.0924,0.4365,0.959556577,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,2,0.0848,0.4264,0.954956012,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,2.25,0.0786,0.4182,0.950417421,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,2.5,0.0734,0.4114,0.94593067,6
94,180.168,2,1,CN3H6,CO3,25,18.01528,2.613,0.0713,0.409,0.943876451,6
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.001,0.8896,0.9629,0.999948001,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.002,0.8528,0.9505,0.999897005,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.003,0.8273,0.9419,0.999847012,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.004,0.8075,0.9353,0.99979802,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.005,0.7911,0.9299,0.999749031,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.006,0.7772,0.9254,0.999700045,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.007,0.7651,0.9214,0.999651061,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.008,0.7543,0.918,0.999603079,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.009,0.7447,0.9149,0.999555099,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.01,0.7359,0.9122,0.999507122,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.02,0.6761,0.8946,0.999033467,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.03,0.6409,0.8857,0.998565031,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.04,0.6167,0.8808,0.998097811,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.05,0.5986,0.878,0.997629813,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.06,0.5846,0.8767,0.997161037,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.07,0.5733,0.8763,0.996690489,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.08,0.5641,0.8766,0.996217173,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.09,0.5565,0.8774,0.995741095,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.1,0.5501,0.8787,0.995262259,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.2,0.521,0.9021,0.990296387,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.3,0.5195,0.9333,0.984981913,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.4,0.5296,0.9671,0.979310036,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.5,0.5466,1.0022,0.973281429,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.6,0.5686,1.0382,0.966894393,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.7,0.5949,1.0746,0.960161288,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.8,0.6248,1.1114,0.953083272,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,0.9,0.6584,1.1485,0.945667738,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,1,0.6955,1.1857,0.937928086,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,1.25,0.8038,1.279,0.917221764,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,1.5,0.9358,1.372,0.894736516,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,1.75,1.0938,1.4637,0.870718105,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,2,1.2806,1.5536,0.845412166,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,2.25,1.4993,1.641,0.819098446,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,2.5,1.7532,1.7255,0.79204268,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,2.75,2.0455,1.8067,0.764507839,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,3,2.3795,1.8844,0.736731329,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,3.25,2.7585,1.9585,0.708922548,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,3.5,3.1861,2.0289,0.681275842,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,3.75,3.6657,2.0959,0.65391363,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,4,4.2016,2.1595,0.626975383,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,4.25,4.7987,2.2203,0.600500983,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,4.5,5.4634,2.2786,0.574548939,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,4.75,6.204,2.3351,0.549106976,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,5,7.0317,2.3904,0.524161204,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,5.25,7.9617,2.4455,0.499629727,3
95,190.18,2,1,H,C2H4S2O6,25,18.01528,5.5,9.015,2.5012,0.475453117,3
96,154.27,2,1,NH4,B10H10,25,18.01528,0.001,0.8867,0.9613,0.999948001,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.002,0.8475,0.9475,0.999898005,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.003,0.8199,0.9376,0.999848012,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.004,0.7982,0.9298,0.99979902,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.005,0.7801,0.9233,0.999750031,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.006,0.7645,0.9176,0.999702044,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.007,0.7508,0.9126,0.99965506,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.008,0.7386,0.9082,0.999607077,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.009,0.7275,0.9041,0.999560097,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.01,0.7174,0.9004,0.999513119,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.02,0.6465,0.8743,0.999055446,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.03,0.6026,0.8582,0.998609967,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.04,0.5711,0.8469,0.998170675,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.05,0.5466,0.8383,0.997737563,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.06,0.5268,0.8315,0.997307631,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.07,0.5103,0.826,0.996879878,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.08,0.4961,0.8214,0.996455297,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.09,0.4838,0.8175,0.996031894,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.1,0.473,0.8142,0.995609666,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.2,0.4063,0.7975,0.991417046,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.3,0.372,0.7926,0.987231222,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.4,0.3501,0.7917,0.98303063,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.5,0.3346,0.7927,0.9788068,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.6,0.3228,0.7945,0.97456506,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.7,0.3135,0.7967,0.97030871,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.8,0.3052,0.7991,0.966040036,6
96,154.27,2,1,NH4,B10H10,25,18.01528,0.9,0.2995,0.8017,0.961754556,6
96,154.27,2,1,NH4,B10H10,25,18.01528,1,0.2941,0.8042,0.957467022,6
96,154.27,2,1,NH4,B10H10,25,18.01528,1.25,0.2834,0.8103,0.946729373,6
96,154.27,2,1,NH4,B10H10,25,18.01528,1.5,0.2755,0.8158,0.936003559,6
96,154.27,2,1,NH4,B10H10,25,18.01528,1.75,0.2691,0.8207,0.925314129,6
96,154.27,2,1,NH4,B10H10,25,18.01528,2,0.2639,0.8247,0.91471476,6
96,154.27,2,1,NH4,B10H10,25,18.01528,2.25,0.2595,0.8281,0.904204253,6
96,154.27,2,1,NH4,B10H10,25,18.01528,2.5,0.2555,0.8307,0.893829713,6
96,154.27,2,1,NH4,B10H10,25,18.01528,2.75,0.2519,0.8327,0.883590994,6
96,154.27,2,1,NH4,B10H10,25,18.01528,3,0.2486,0.8339,0.873535945,6
96,154.27,2,1,NH4,B10H10,25,18.01528,3.25,0.2455,0.8345,0.863657501,6
96,154.27,2,1,NH4,B10H10,25,18.01528,3.5,0.2424,0.8343,0.854006051,6
96,154.27,2,1,NH4,B10H10,25,18.01528,3.75,0.2395,0.8336,0.844553664,6
96,154.27,2,1,NH4,B10H10,25,18.01528,3.806,0.2389,0.8333,0.84247693,6
97,109.94,2,1,Li,SO4,25,18.01528,0.001,0.8866,0.9612,0.999948001,6
97,109.94,2,1,Li,SO4,25,18.01528,0.002,0.8473,0.9473,0.999898005,6
97,109.94,2,1,Li,SO4,25,18.01528,0.003,0.8196,0.9374,0.999848012,6
97,109.94,2,1,Li,SO4,25,18.01528,0.004,0.7978,0.9296,0.99979902,6
97,109.94,2,1,Li,SO4,25,18.01528,0.005,0.7796,0.923,0.999751031,6
97,109.94,2,1,Li,SO4,25,18.01528,0.006,0.7639,0.9172,0.999703044,6
97,109.94,2,1,Li,SO4,25,18.01528,0.007,0.7502,0.9122,0.99965506,6
97,109.94,2,1,Li,SO4,25,18.01528,0.008,0.7378,0.9077,0.999608077,6
97,109.94,2,1,Li,SO4,25,18.01528,0.009,0.7267,0.9035,0.999561096,6
97,109.94,2,1,Li,SO4,25,18.01528,0.01,0.7165,0.8998,0.999514118,6
97,109.94,2,1,Li,SO4,25,18.01528,0.02,0.645,0.8731,0.999056445,6
97,109.94,2,1,Li,SO4,25,18.01528,0.03,0.6006,0.8566,0.998611964,6
97,109.94,2,1,Li,SO4,25,18.01528,0.04,0.5686,0.8449,0.998174668,6
97,109.94,2,1,Li,SO4,25,18.01528,0.05,0.5438,0.8358,0.99774355,6
97,109.94,2,1,Li,SO4,25,18.01528,0.06,0.5236,0.8287,0.997316607,6
97,109.94,2,1,Li,SO4,25,18.01528,0.07,0.5067,0.8228,0.99689184,6
97,109.94,2,1,Li,SO4,25,18.01528,0.08,0.4923,0.8178,0.996470244,6
97,109.94,2,1,Li,SO4,25,18.01528,0.09,0.4797,0.8136,0.996050819,6
97,109.94,2,1,Li,SO4,25,18.01528,0.1,0.4686,0.81,0.995631569,6
97,109.94,2,1,Li,SO4,25,18.01528,0.2,0.3998,0.7903,0.991494379,6
97,109.94,2,1,Li,SO4,25,18.01528,0.3,0.3641,0.7832,0.987381292,6
97,109.94,2,1,Li,SO4,25,18.01528,0.4,0.3411,0.7809,0.983259702,6
97,109.94,2,1,Li,SO4,25,18.01528,0.5,0.3248,0.7809,0.979119089,6
97,109.94,2,1,Li,SO4,25,18.01528,0.6,0.3126,0.7823,0.974951064,6
97,109.94,2,1,Li,SO4,25,18.01528,0.7,0.3031,0.7848,0.970745448,6
97,109.94,2,1,Li,SO4,25,18.01528,0.8,0.2955,0.788,0.966503847,6
97,109.94,2,1,Li,SO4,25,18.01528,0.9,0.2894,0.7919,0.962213423,6
97,109.94,2,1,Li,SO4,25,18.01528,1,0.2845,0.7964,0.957871159,6
97,109.94,2,1,Li,SO4,25,18.01528,1.25,0.2759,0.8099,0.946754935,6
97,109.94,2,1,Li,SO4,25,18.01528,1.5,0.2713,0.8262,0.935214841,6
97,109.94,2,1,Li,SO4,25,18.01528,1.75,0.2696,0.8454,0.923155118,6
97,109.94,2,1,Li,SO4,25,18.01528,2,0.2703,0.8674,0.910502167,6
97,109.94,2,1,Li,SO4,25,18.01528,2.25,0.2732,0.8921,0.897195044,6
97,109.94,2,1,Li,SO4,25,18.01528,2.5,0.278,0.9196,0.88315814,6
97,109.94,2,1,Li,SO4,25,18.01528,2.75,0.2848,0.9499,0.868332998,6
97,109.94,2,1,Li,SO4,25,18.01528,3,0.2935,0.983,0.852671429,6
97,109.94,2,1,Li,SO4,25,18.01528,3.14,0.2993,1.0027,0.843528154,6
97,109.94,2,1,Li,SO4,25,18.01528,3.165,0.3003,1.0064,0.841852886,6
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.001,0.8896,0.9629,0.999948001,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.002,0.8528,0.9505,0.999897005,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.003,0.8274,0.942,0.999847012,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.004,0.8076,0.9354,0.99979802,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.005,0.7913,0.93,0.999749031,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.006,0.7774,0.9254,0.999700045,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.007,0.7652,0.9215,0.999651061,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.008,0.7545,0.9181,0.999603079,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.009,0.7448,0.915,0.999555099,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.01,0.736,0.9122,0.999507122,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.02,0.6763,0.8946,0.999033467,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.03,0.641,0.8857,0.998565031,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.04,0.6167,0.8806,0.998097811,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.05,0.5985,0.8777,0.997630811,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.06,0.5843,0.8762,0.997163032,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.07,0.5729,0.8756,0.996692482,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.08,0.5635,0.8757,0.996221158,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.09,0.5557,0.8763,0.995747069,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.1,0.5491,0.8773,0.995270221,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.2,0.5175,0.8976,0.990344913,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.3,0.5126,0.9246,0.985120806,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.4,0.5182,0.9532,0.979603873,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.5,0.5295,0.9822,0.973807143,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.6,0.5448,1.0113,0.967737893,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.7,0.563,1.0402,0.961411271,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.8,0.5835,1.0689,0.954835695,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,0.9,0.6062,1.0972,0.948030125,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,1,0.6308,1.1253,0.940994485,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,1.25,0.7002,1.1943,0.922485151,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,1.5,0.7805,1.2615,0.902787572,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,1.75,0.8719,1.3269,0.882057529,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,2,0.9749,1.3908,0.860420548,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,2.25,1.0903,1.453,0.838040375,7
98,250.1,2,1,Li,C6H4S2O6,25,18.01528,2.5,1.2191,1.5137,0.815035996,7
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.001,0.8851,0.9604,0.999948001,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.002,0.8447,0.9459,0.999898005,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.003,0.8162,0.9356,0.999848012,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.004,0.7936,0.9273,0.99980002,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.005,0.7748,0.9203,0.999751031,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.006,0.7587,0.9143,0.999704044,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.007,0.7445,0.909,0.999656059,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.008,0.7318,0.9042,0.999609076,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.009,0.7203,0.8999,0.999562096,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.01,0.7098,0.896,0.999516117,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.02,0.637,0.8691,0.999061441,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.03,0.5928,0.8536,0.998616957,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.04,0.5618,0.8434,0.998178661,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.05,0.5382,0.8363,0.997742552,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.06,0.5194,0.8311,0.997308628,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.07,0.504,0.8272,0.99687589,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.08,0.4909,0.8242,0.996442344,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.09,0.4796,0.8219,0.996009981,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.1,0.4698,0.82,0.995577807,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.2,0.4083,0.8085,0.991299074,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.3,0.3729,0.7975,0.987153233,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.4,0.348,0.788,0.983109275,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.5,0.3306,0.7843,0.979029015,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.6,0.319,0.788,0.974770715,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.7,0.3122,0.7982,0.970253404,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.8,0.3085,0.8125,0.965479896,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,0.9,0.3068,0.828,0.960525258,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,1,0.306,0.8429,0.95546705,6
99,354.25,2,1,Li,C14H12S2O6,25,18.01528,1.2,0.3086,0.8772,0.944697036,6
100,126.04,2,1,Na,SO3,25,18.01528,0.001,0.8866,0.9612,0.999948001,6
100,126.04,2,1,Na,SO3,25,18.01528,0.002,0.8472,0.9473,0.999898005,6
100,126.04,2,1,Na,SO3,25,18.01528,0.003,0.8195,0.9374,0.999848012,6
100,126.04,2,1,Na,SO3,25,18.01528,0.004,0.7976,0.9295,0.99979902,6
100,126.04,2,1,Na,SO3,25,18.01528,0.005,0.7794,0.9228,0.999751031,6
100,126.04,2,1,Na,SO3,25,18.01528,0.006,0.7637,0.917,0.999703044,6
100,126.04,2,1,Na,SO3,25,18.01528,0.007,0.7498,0.9119,0.99965506,6
100,126.04,2,1,Na,SO3,25,18.01528,0.008,0.7374,0.9073,0.999608077,6
100,126.04,2,1,Na,SO3,25,18.01528,0.009,0.7262,0.9032,0.999561096,6
100,126.04,2,1,Na,SO3,25,18.01528,0.01,0.716,0.8993,0.999514118,6
100,126.04,2,1,Na,SO3,25,18.01528,0.02,0.6437,0.872,0.999057444,6
100,126.04,2,1,Na,SO3,25,18.01528,0.03,0.5986,0.8548,0.99861496,6
100,126.04,2,1,Na,SO3,25,18.01528,0.04,0.5659,0.8421,0.998181655,6
100,126.04,2,1,Na,SO3,25,18.01528,0.05,0.5403,0.8322,0.997753527,6
100,126.04,2,1,Na,SO3,25,18.01528,0.06,0.5195,0.8241,0.997331567,6
100,126.04,2,1,Na,SO3,25,18.01528,0.07,0.5019,0.8173,0.996912775,6
100,126.04,2,1,Na,SO3,25,18.01528,0.08,0.4867,0.8114,0.996498146,6
100,126.04,2,1,Na,SO3,25,18.01528,0.09,0.4734,0.8062,0.996086677,6
100,126.04,2,1,Na,SO3,25,18.01528,0.1,0.4616,0.8016,0.99567737,6
100,126.04,2,1,Na,SO3,25,18.01528,0.2,0.3865,0.7719,0.991690715,6
100,126.04,2,1,Na,SO3,25,18.01528,0.3,0.3451,0.7547,0.987837568,6
100,126.04,2,1,Na,SO3,25,18.01528,0.4,0.3171,0.7423,0.984081067,6
100,126.04,2,1,Na,SO3,25,18.01528,0.5,0.2962,0.7326,0.980397674,6
100,126.04,2,1,Na,SO3,25,18.01528,0.6,0.2796,0.7247,0.976773975,6
100,126.04,2,1,Na,SO3,25,18.01528,0.7,0.2662,0.7182,0.973194811,6
100,126.04,2,1,Na,SO3,25,18.01528,0.8,0.2549,0.7129,0.969647185,6
100,126.04,2,1,Na,SO3,25,18.01528,0.9,0.2453,0.7086,0.966120221,6
100,126.04,2,1,Na,SO3,25,18.01528,1,0.237,0.7052,0.96260416,6
100,126.04,2,1,Na,SO3,25,18.01528,1.25,0.2208,0.7008,0.953759248,6
100,126.04,2,1,Na,SO3,25,18.01528,1.5,0.2093,0.7019,0.944686644,6
100,126.04,2,1,Na,SO3,25,18.01528,1.75,0.2013,0.7084,0.935194266,6
100,126.04,2,1,Na,SO3,25,18.01528,2,0.196,0.7201,0.925115208,6
100,126.04,2,1,Na,SO3,25,18.01528,2.058,0.1952,0.7236,0.922670589,6
101,142.04,2,1,Na,SO4,25,18.01528,0.001,0.8859,0.9608,0.999948001,6
