Columna1,Solute_ID,Formula,Solute_Mol_Mass,Num_Cations,Num_Anions,Cation,Anion,Num_Particles,Cation_Charge,Anion_Charge,Temperature_K,Solvent_Name,Solvent_Mol_Mass,Molal,Salt_Mole_Fraction,Ion_Mole_Fraction,Solvent_Mole_Fraction,Molar,Logarithmic_Concentration,Weight_Percent,Mass_Ratio,Ionic_Strength,Molal_Activity_Coefficient,MAC_Num_Sig_Figs,Osmotic_Coefficient,OC_Num_Sig_Figs,Rational_Activity_Coefficient,Rational_Coefficient,Solvent_Activity
19,428,Zn(C7H7O3S)2,407.8,1,2,Zn,C7H7O3S,3,2,-1,298.15,Water,18.01528,0.2,0.003590121,0.010693,0.989307,,0.596747926,0.075409,0.081559,0.6,0.4325,4,0.8126,4,0.437175,0.817072122,0.991254467
20,428,Zn(C7H7O3S)2,407.8,1,2,Zn,C7H7O3S,3,2,-1,298.15,Water,18.01528,0.3,0.005375531,0.015955,0.984045,,0.892778312,0.109004,0.12234,0.9,0.3953,4,0.8011,4,0.401709,0.807590253,0.987094993
0,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.001,1.80E-05,5.40E-05,0.999946,,0.002997536,0.000311,0.000311,0.003,0.8904,4,0.9633,4,0.890448,0.962936963,0.999948001
1,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.002,3.60E-05,0.000108,0.999892,,0.005995235,0.000622,0.000622,0.006,0.8541,4,0.9512,4,0.854192,0.953652203,0.999897005
2,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.003,5.40E-05,0.000162,0.999838,,0.008993095,0.000933,0.000933,0.009,0.8291,4,0.943,4,0.829234,0.944367942,0.999847012
3,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.004,7.21E-05,0.000216,0.999784,,0.011991117,0.001243,0.001245,0.012,0.8098,4,0.9366,4,0.809975,0.935084182,0.99979802
4,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.005,9.01E-05,0.00027,0.99973,,0.014989301,0.001554,0.001556,0.015,0.7938,4,0.9315,4,0.794015,0.933207328,0.999748032
5,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.006,0.00010808,0.000324,0.999676,,0.017987647,0.001864,0.001867,0.018,0.7803,4,0.9271,4,0.780553,0.928861838,0.999699045
6,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.007,0.000126091,0.000378,0.999622,,0.020986155,0.002174,0.002179,0.021,0.7685,4,0.9234,4,0.768791,0.923105912,0.999651061
7,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.008,0.000144101,0.000432,0.999568,,0.023984825,0.002484,0.00249,0.024,0.758,4,0.9201,4,0.758328,0.921097282,0.999602079
8,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.009,0.000162111,0.000486,0.999514,,0.026983657,0.002793,0.002801,0.027,0.7486,4,0.9172,4,0.748964,0.917472455,0.999554099
9,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.01,0.00018012,0.00054,0.99946,,0.029982651,0.003103,0.003113,0.03,0.74,4,0.9146,4,0.7404,0.914567793,0.999506122
10,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.02,0.000360176,0.001079,0.998921,,0.059925937,0.006187,0.006226,0.06,0.6822,4,0.8982,4,0.682937,0.899421734,0.999029471
11,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.03,0.000540166,0.001618,0.998382,,0.089885385,0.009252,0.009339,0.09,0.6481,4,0.89,4,0.649151,0.891120085,0.998558041
12,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.04,0.000720092,0.002157,0.997843,,0.119861011,0.012299,0.012452,0.12,0.6246,4,0.8854,4,0.62595,0.886386188,0.998087831
13,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.05,0.000899953,0.002695,0.997305,,0.149797175,0.015326,0.015565,0.15,0.6072,4,0.8829,4,0.608841,0.884149692,0.997616844
14,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.06,0.00107975,0.003232,0.996768,,0.179693804,0.018336,0.018678,0.18,0.5935,4,0.8816,4,0.595425,0.883161313,0.997145083
15,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.07,0.001259481,0.003768,0.996232,,0.209550825,0.021326,0.021791,0.21,0.5825,4,0.8813,4,0.584704,0.883151484,0.996671552
16,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.08,0.001439148,0.004305,0.995695,,0.239479664,0.024299,0.024904,0.24,0.5735,4,0.8815,4,0.57598,0.883342839,0.996196253
17,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.09,0.001618751,0.00484,0.99516,,0.26931309,0.027254,0.028017,0.27,0.566,4,0.8822,4,0.568753,0.884423013,0.995718193
18,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.1,0.001798288,0.005375,0.994625,,0.29916256,0.030191,0.03113,0.3,0.5597,4,0.8833,4,0.562725,0.885796902,0.995237377
19,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.2,0.003590121,0.010693,0.989307,,0.596747926,0.058612,0.062261,0.6,0.53,4,0.9042,4,0.535729,0.909160168,0.99027361
20,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.3,0.005375531,0.015955,0.984045,,0.892778312,0.085415,0.093393,0.9,0.5273,4,0.9327,4,0.53585,0.940271568,0.984990778
21,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.4,0.007154555,0.02116,0.97884,,1.187163446,0.110734,0.124524,1.2,0.5364,4,0.9647,4,0.547996,0.975121343,0.979360962
22,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.5,0.008927227,0.026311,0.973689,,1.480039621,0.134689,0.155654,1.5,0.5528,4,0.9992,4,0.567738,1.012664279,0.973360268
23,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.6,0.010693579,0.031408,0.968592,,1.771374544,0.157388,0.186785,1.8,0.5752,4,1.0358,5,0.593852,1.052525748,0.966969814
24,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.7,0.012453647,0.036452,0.963548,,2.061193276,0.178925,0.217917,2.1,0.603,4,1.0745,5,0.625813,1.094741294,0.960164169
25,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.8,0.014207463,0.041444,0.958556,,2.349521827,0.19939,0.249047,2.4,0.636,4,1.1153,5,0.663499,1.139264903,0.952922215
26,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,0.9,0.015955061,0.046385,0.953615,,2.636387163,0.218859,0.280179,2.7,0.6745,4,1.158,5,0.707309,1.185950101,0.945229995
27,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,1,0.017696473,0.051274,0.948726,,2.921700192,0.237403,0.311309,3,0.7188,4,1.2027,5,0.757648,1.234932933,0.937066526
28,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,1.25,0.022023158,0.063282,0.936718,,3.628753067,0.280128,0.389137,3.75,0.8593,4,1.3233,5,0.917352,1.367521706,0.914480623
29,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,1.5,0.026311896,0.074989,0.925011,,4.326863066,0.31832,0.466964,4.5,1.0535,5,1.4564,5,1.138906,1.514682882,0.888634735
30,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,1.75,0.030563182,0.086407,0.913593,,5.016302944,0.352663,0.544792,5.25,1.322,5,1.6023,5,1.447035,1.676948421,0.85937835
31,429,Cd(ClO4)2,311.31,1,2,Cd,ClO4,3,2,-1,298.15,Water,18.01528,1.928,0.033567543,0.094367,0.905633,,5.502058934,0.37508,0.600205,5.784,1.5753,5,1.714,5,1.739447,1.801825664,0.836441245
0,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.001,1.80E-05,5.40E-05,0.999946,,0.002997536,0.000204,0.000204,0.003,0.8813,4,0.9583,4,0.881348,0.962936963,0.999948001
1,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.002,3.60E-05,0.000108,0.999892,,0.005995235,0.000408,0.000408,0.006,0.8375,4,0.9417,4,0.837591,0.944393444,0.999898005
2,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.003,5.40E-05,0.000162,0.999838,,0.008993095,0.000612,0.000613,0.009,0.8058,4,0.9293,4,0.805931,0.932023263,0.999849011
3,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.004,7.21E-05,0.000216,0.999784,,0.011991117,0.000817,0.000817,0.012,0.7804,4,0.9189,4,0.780569,0.921196793,0.99980102
4,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.005,9.01E-05,0.00027,0.99973,,0.014989301,0.001021,0.001022,0.015,0.7588,4,0.91,4,0.759005,0.910988106,0.99975403
5,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.006,0.00010808,0.000324,0.999676,,0.017987647,0.001225,0.001226,0.018,0.74,4,0.902,4,0.74024,0.90108856,0.999708043
6,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.007,0.000126091,0.000378,0.999622,,0.020986155,0.001428,0.001431,0.021,0.7232,4,0.8948,4,0.723474,0.896655886,0.999661057
7,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.008,0.000144101,0.000432,0.999568,,0.023984825,0.001632,0.001635,0.024,0.7081,4,0.8881,4,0.708406,0.888696875,0.999616074
8,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.009,0.000162111,0.000486,0.999514,,0.026983657,0.001836,0.001839,0.027,0.6943,4,0.8819,4,0.694638,0.882501532,0.999571092
9,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.01,0.00018012,0.00054,0.99946,,0.029982651,0.00204,0.002044,0.03,0.6815,4,0.8761,4,0.681868,0.875689405,0.999527112
10,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.02,0.000360176,0.001079,0.998921,,0.059925937,0.004071,0.004088,0.06,0.5892,4,0.8313,4,0.589837,0.832729288,0.999101404
11,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.03,0.000540166,0.001618,0.998382,,0.089885385,0.006095,0.006132,0.09,0.5296,4,0.7993,4,0.530459,0.8003407,0.998704839
12,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.04,0.000720092,0.002157,0.997843,,0.119861011,0.00811,0.008177,0.12,0.4856,4,0.7739,4,0.48665,0.774777478,0.998328399
13,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.05,0.000899953,0.002695,0.997305,,0.149797175,0.010118,0.010221,0.15,0.4509,4,0.7527,4,0.452118,0.753713526,0.997968067
14,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.06,0.00107975,0.003232,0.996768,,0.179693804,0.012117,0.012265,0.18,0.4225,4,0.7344,4,0.42387,0.735504402,0.997621832
15,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.07,0.001259481,0.003768,0.996232,,0.209550825,0.014108,0.01431,0.21,0.3986,4,0.7182,4,0.400108,0.719712832,0.997286688
16,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.08,0.001439148,0.004305,0.995695,,0.239479664,0.016091,0.016354,0.24,0.378,4,0.7038,4,0.379634,0.705329903,0.996961625
17,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.09,0.001618751,0.00484,0.99516,,0.26931309,0.018066,0.018398,0.27,0.36,4,0.6907,4,0.361751,0.692533518,0.996645638
18,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.1,0.001798288,0.005375,0.994625,,0.29916256,0.020033,0.020442,0.3,0.3442,4,0.6789,4,0.34606,0.680768503,0.996337723
19,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.2,0.003590121,0.010693,0.989307,,0.596747926,0.039279,0.040885,0.6,0.2469,4,0.5974,4,0.249569,0.600618703,0.993563802
20,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.3,0.005375531,0.015955,0.984045,,0.892778312,0.057785,0.061329,0.9,0.1982,4,0.5506,4,0.201414,0.55503566,0.991112727
21,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.4,0.007154555,0.02116,0.97884,,1.187163446,0.07559,0.081772,1.2,0.1682,4,0.5199,4,0.171836,0.525504137,0.988823922
22,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.5,0.008927227,0.026311,0.973689,,1.480039621,0.092735,0.102214,1.5,0.1476,4,0.4989,4,0.151589,0.505638303,0.986608475
23,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.6,0.010693579,0.031408,0.968592,,1.771374544,0.109256,0.122657,1.8,0.1325,4,0.484,4,0.136797,0.491824212,0.984427525
24,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.7,0.012453647,0.036452,0.963548,,2.061193276,0.125186,0.1431,2.1,0.121,4,0.4735,4,0.125578,0.482401437,0.982246484
25,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.8,0.014207463,0.041444,0.958556,,2.349521827,0.140556,0.163544,2.4,0.1119,4,0.4662,4,0.116738,0.476217549,0.980044794
26,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,0.9,0.015955061,0.046385,0.953615,,2.636387163,0.155396,0.183986,2.7,0.1046,4,0.4614,4,0.109688,0.472531435,0.977806971
27,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,1,0.017696473,0.051274,0.948726,,2.921700192,0.169731,0.20443,3,0.0985,3,0.4583,4,0.103824,0.470578204,0.975535235
28,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,1.25,0.022023158,0.063282,0.936718,,3.628753067,0.203528,0.255537,3.75,0.0871,3,0.4566,4,0.092984,0.471861453,0.969623914
29,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,1.5,0.026311896,0.074989,0.925011,,4.326863066,0.234681,0.306645,4.5,0.0792,3,0.4605,4,0.085621,0.478924539,0.963356248
30,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,1.75,0.030563182,0.086407,0.913593,,5.016302944,0.263488,0.357752,5.25,0.0735,3,0.4679,4,0.080452,0.489697355,0.956710922
31,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,2,0.034777507,0.097547,0.902453,,5.69731182,0.290206,0.40886,6,0.0691,3,0.4777,4,0.076569,0.503075509,0.949675435
32,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,2.25,0.038955349,0.108419,0.891581,,6.370091817,0.315053,0.459967,6.75,0.0658,3,0.489,4,0.073801,0.518164208,0.942269455
33,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,2.5,0.043097181,0.119031,0.880969,,7.034741672,0.338219,0.511075,7.5,0.0632,3,0.5016,4,0.071739,0.534770621,0.934472575
34,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,2.75,0.047203465,0.129394,0.870606,,7.691568385,0.359869,0.562182,8.25,0.0611,3,0.5149,4,0.070181,0.552286518,0.926326977
35,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,3,0.051274658,0.139516,0.860484,,8.340711737,0.380148,0.613289,9,0.0594,3,0.5288,4,0.069031,0.570596654,0.917834672
36,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,3.25,0.055311208,0.149405,0.850595,,8.982329133,0.399181,0.664397,9.75,0.0581,3,0.5431,4,0.068305,0.589516047,0.909013803
37,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,3.5,0.059313554,0.15907,0.84093,,9.616661896,0.417081,0.715504,10.5,0.057,3,0.5578,4,0.067782,0.609038467,0.899861875
38,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,3.75,0.06328213,0.168518,0.831482,,10.24383902,0.433944,0.766612,11.25,0.0561,3,0.5726,4,0.06747,0.628841773,0.890430701
39,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,4,0.067217362,0.177755,0.822245,,10.86393744,0.44986,0.81772,12,0.0555,3,0.5876,4,0.067498,0.649044698,0.880708132
40,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,4.25,0.071119667,0.18679,0.81321,,11.47725154,0.464905,0.868827,12.75,0.0549,3,0.6027,4,0.06751,0.669534966,0.870718105
41,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,4.5,0.074989458,0.195628,0.804372,,12.08382164,0.479149,0.919935,13.5,0.0546,3,0.6177,4,0.067879,0.690094321,0.860510897
42,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,4.75,0.078827138,0.204276,0.795724,,12.68383766,0.492654,0.971042,14.25,0.0543,3,0.6327,4,0.06824,0.710822529,0.850079844
43,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,5,0.082633107,0.21274,0.78726,,13.27743541,0.505476,1.02215,15,0.0541,3,0.6476,4,0.068719,0.731615394,0.839457021
44,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,5.25,0.086407755,0.221026,0.778974,,13.86476423,0.517667,1.073257,15.75,0.054,3,0.6624,4,0.069322,0.752469367,0.828656139
45,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,5.5,0.090151468,0.229139,0.770861,,14.44591519,0.529271,1.124365,16.5,0.0539,3,0.677,4,0.069922,0.773264783,0.817716156
46,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,5.75,0.093864624,0.237085,0.762915,,15.02106302,0.540329,1.175472,17.25,0.0539,3,0.6913,4,0.07065,0.793880739,0.806677757
47,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,6,0.097547596,0.244869,0.755131,,15.59032304,0.55088,1.226579,18,0.054,3,0.7053,4,0.071511,0.814312164,0.795558417
48,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,6.25,0.101200751,0.252496,0.747504,,16.15382179,0.560958,1.277687,18.75,0.0541,3,0.719,4,0.072374,0.834553135,0.784375044
49,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,6.5,0.104824448,0.25997,0.74003,,16.71162219,0.570593,1.328795,19.5,0.0542,3,0.7324,4,0.07324,0.854604095,0.773143196
50,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,6.75,0.108419044,0.267296,0.732704,,17.26387148,0.579814,1.379902,20.25,0.0544,3,0.7453,4,0.074246,0.874212916,0.761936546
51,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,7,0.111984886,0.274479,0.725521,,17.81072853,0.588648,1.431009,21,0.0546,3,0.7577,4,0.075256,0.893378107,0.750771451
52,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,7.25,0.11552232,0.281522,0.718478,,18.35220953,0.597118,1.482117,21.75,0.0548,3,0.7696,4,0.076272,0.91208585,0.739667883
53,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,7.5,0.119031682,0.28843,0.71157,,18.88849258,0.605246,1.533225,22.5,0.055,3,0.7809,4,0.077294,0.930209301,0.728670965
54,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,7.75,0.122513306,0.295206,0.704794,,19.41961032,0.613052,1.584332,23.25,0.0552,3,0.7915,4,0.078321,0.947618316,0.717828928
55,430,Cd(NO2)2,204.43,1,2,Cd,NO2,3,2,-1,298.15,Water,18.01528,7.84,0.123759963,0.297614,0.702386,,19.60958523,0.615788,1.602731,23.52,0.0553,3,0.7952,4,0.078732,0.95377454,0.713950248
0,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.001,1.80E-05,5.40E-05,0.999946,,0.002997536,0.000236,0.000236,0.003,0.8884,4,0.9622,4,0.888448,0.962936963,0.999948001
1,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.002,3.60E-05,0.000108,0.999892,,0.005995235,0.000472,0.000472,0.006,0.8506,4,0.9493,4,0.850692,0.953652203,0.999897005
2,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.003,5.40E-05,0.000162,0.999838,,0.008993095,0.000708,0.000709,0.009,0.8243,4,0.9402,4,0.824434,0.938195603,0.999848012
3,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.004,7.21E-05,0.000216,0.999784,,0.011991117,0.000944,0.000945,0.012,0.8037,4,0.9331,4,0.803874,0.935084182,0.99979802
4,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.005,9.01E-05,0.00027,0.99973,,0.014989301,0.00118,0.001182,0.015,0.7866,4,0.9272,4,0.786813,0.929504124,0.999749031
5,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.006,0.00010808,0.000324,0.999676,,0.017987647,0.001416,0.001418,0.018,0.772,4,0.9222,4,0.77225,0.922689998,0.999701045
6,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.007,0.000126091,0.000378,0.999622,,0.020986155,0.001652,0.001654,0.021,0.7593,4,0.9178,4,0.759587,0.917815907,0.99965306
7,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.008,0.000144101,0.000432,0.999568,,0.023984825,0.001887,0.001891,0.024,0.7479,4,0.914,4,0.748223,0.914154338,0.999605078
8,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.009,0.000162111,0.000486,0.999514,,0.026983657,0.002123,0.002127,0.027,0.7376,4,0.9105,4,0.737959,0.911301116,0.999557098
9,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.01,0.00018012,0.00054,0.99946,,0.029982651,0.002358,0.002364,0.03,0.7283,4,0.9073,4,0.728694,0.907162385,0.99951012
10,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.02,0.000360176,0.001079,0.998921,,0.059925937,0.004706,0.004728,0.06,0.6637,4,0.8861,4,0.664417,0.887380043,0.999042459
11,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.03,0.000540166,0.001618,0.998382,,0.089885385,0.007042,0.007092,0.09,0.6247,4,0.8741,4,0.625713,0.875063868,0.998584003
12,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.04,0.000720092,0.002157,0.997843,,0.119861011,0.009368,0.009456,0.12,0.5971,4,0.8663,4,0.598391,0.867398814,0.998128753
13,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.05,0.000899953,0.002695,0.997305,,0.149797175,0.011682,0.011821,0.15,0.5761,4,0.8609,4,0.577657,0.861916254,0.997676703
14,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.06,0.00107975,0.003232,0.996768,,0.179693804,0.013986,0.014185,0.18,0.5592,4,0.857,4,0.561013,0.858448859,0.997224858
15,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.07,0.001259481,0.003768,0.996232,,0.209550825,0.016279,0.016549,0.21,0.5454,4,0.8542,4,0.547463,0.856132452,0.996773217
16,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.08,0.001439148,0.004305,0.995695,,0.239479664,0.018562,0.018913,0.24,0.5337,4,0.8521,4,0.536008,0.853905804,0.996322778
17,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.09,0.001618751,0.00484,0.99516,,0.26931309,0.020834,0.021277,0.27,0.5237,4,0.8506,4,0.526247,0.852681893,0.995871546
18,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.1,0.001798288,0.005375,0.994625,,0.29916256,0.023095,0.023641,0.3,0.5149,4,0.8496,4,0.517683,0.852027519,0.995418527
19,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.2,0.003590121,0.010693,0.989307,,0.596747926,0.045149,0.047283,0.6,0.4649,4,0.8518,4,0.469925,0.856418832,0.990835255
20,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.3,0.005375531,0.015955,0.984045,,0.892778312,0.066228,0.070925,0.9,0.4434,4,0.8626,4,0.450589,0.869578665,0.98611135
21,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.4,0.007154555,0.02116,0.97884,,1.187163446,0.086397,0.094567,1.2,0.4327,4,0.876,4,0.442054,0.885487796,0.981240197
22,431,Cd(NO3)2,236.42,1,2,Cd,NO3,3,2,-1,298.15,Water,18.01528,0.5,0.008927227,0.026311,0.973689,,1.480039621,0.105713,0.118209,1.5,0.4276,4,0.8903,4,0.439155,0.902325465,0.976228111
